2021-01-12,0.8223007976317738
2021-01-14,0.8248102936324646
2021-01-05,0.8149295085975062
2021-01-04,0.8132726089785296
2021-01-11,0.8221655841486476
2021-01-25,0.8229098090849243
2021-01-13,0.821962847279303
2021-01-06,0.8105041335710812
2021-01-21,0.8225037012666557
2021-01-20,0.8263779852904719
2021-01-15,0.8248783304462592
2021-01-08,0.8163265306122448
2021-01-07,0.8145975887911372
2021-01-19,0.8242664029014177
2021-01-26,0.823519723297373
2021-01-22,0.8225037012666557
2021-01-27,0.8254911672445104
2021-01-29,0.8239947264337508
2021-01-28,0.8270614506657844
